SW2,ElevRaw,waterStage,flowm3s
2023-01-15 13:00:00,145.77911984006155,149.17911984006156,17.70465352535781
2023-01-15 14:00:00,145.77150962473456,149.17150962473457,17.391535985466493
2023-01-15 15:00:00,145.76138553860375,149.16138553860375,16.978525404087957
2023-01-15 16:00:00,145.75500340487434,149.15500340487435,16.720251738201902
2023-01-15 17:00:00,145.74892127114492,149.14892127114493,16.475624311162434
2023-01-15 18:00:00,145.73855523261273,149.13855523261273,16.062095167877093
2023-01-15 19:00:00,145.72659929607752,149.12659929607753,15.590488282442386
2023-01-15 20:00:00,145.71767931874354,149.11767931874354,15.242387684319098
2023-01-15 21:00:00,145.7158331442153,149.11583314421532,15.170743095225722
2023-01-15 22:00:00,145.7050511238159,149.1050511238159,14.75508956507203
2023-01-15 23:00:00,145.7003770943501,149.1003770943501,14.576374450781405
2023-01-16 00:00:00,145.6938069470211,149.0938069470211,14.326670787203676
2023-01-16 01:00:00,145.68502292888832,149.08502292888832,13.995596010896529
2023-01-16 02:00:00,145.6755168223581,149.0755168223581,13.74437362933153
2023-01-16 03:00:00,145.66857076115988,149.0685707611599,13.489376794766388
2023-01-16 04:00:00,145.66168474529368,149.0616847452937,13.238498003934398
2023-01-16 05:00:00,145.65677863876348,149.0567786387635,13.060919888240159
2023-01-16 06:00:00,145.64962270222827,149.04962270222828,12.80365503508361
2023-01-16 07:00:00,145.6376447906257,149.0376447906257,12.377693135347398
2023-01-16 08:00:00,145.63365643703605,149.03365643703606,12.237158504654793
2023-01-16 09:00:00,145.62803023984185,149.02803023984185,12.040021700111005
2023-01-16 10:00:00,145.61928018317684,149.01928018317685,11.736016837228384
2023-01-16 11:00:00,145.61638395198364,149.01638395198364,11.636089204897198
2023-01-16 12:00:00,145.610655530396,149.010655530396,11.439467568784455
2023-01-16 13:00:00,145.60403920853878,149.00403920853879,11.214068030974259
2023-01-16 14:00:00,145.59794897054576,148.99794897054576,11.008205945763379
2023-01-16 15:00:00,145.59608281868356,148.99608281868356,10.945437188005583
2023-01-16 16:00:00,145.58341855122472,148.98341855122473,10.523339225625852
2023-01-16 17:00:00,145.5824264288283,148.98242642882832,10.490557821046435
2023-01-16 18:00:00,145.5775783698967,148.97757836989672,10.330969553123698
2023-01-16 19:00:00,145.5706842497669,148.97068424976692,10.105748863140072
2023-01-16 20:00:00,145.5700500616391,148.9700500616391,10.0851325835317
2023-01-16 21:00:00,145.5675958961773,148.9675958961773,10.005514038308533
2023-01-16 22:00:00,145.56327791657668,148.9632779165767,9.866054618996513
2023-01-16 23:00:00,145.56784361511887,148.96784361511888,10.013538910509306
2023-01-17 00:00:00,145.56837957432006,148.96837957432007,10.030910322482129
2023-01-17 01:00:00,145.55736947232305,148.95736947232305,9.676523284542574
2023-01-17 02:00:00,145.55929333179384,148.95929333179384,9.738072207166663
2023-01-17 03:00:00,145.55632130006146,148.95632130006146,9.643056764081976
2023-01-17 04:00:00,145.55511519353124,148.95511519353124,9.604606221523168
2023-01-17 05:00:00,145.55016724792964,148.95016724792964,9.447523363658531
2023-01-17 06:00:00,145.55013117539843,148.95013117539844,9.446382051212165
2023-01-17 07:00:00,145.55347723659665,148.95347723659665,9.552488786514957
2023-01-17 08:00:00,145.55559133406044,148.95559133406044,9.619778037914262
2023-01-17 09:00:00,145.55263551085525,148.95263551085526,9.525751328720892
2023-01-17 10:00:00,145.55320366045086,148.95320366045087,9.543795271409241
2023-01-17 11:00:00,145.55968157205348,148.95968157205348,9.750512258164187
2023-01-17 12:00:00,145.56205149272245,148.96205149272245,9.82659002873141
2023-01-17 13:00:00,145.56575526152923,148.96575526152924,9.945968752556256
2023-01-17 14:00:00,145.56508922299705,148.96508922299705,9.924457857801624
